t;p.can_tdist;p.can_tfuel
1533193657;6692500;182722
1533193658;6692500;182722
1533193665;6692500;182722
1533193668;6692500;182722
1533194180;6692500;182722
1533194188;6692500;182722
1533194188;6692500;182722
1533194193;6692800;182851
1533194198;6692900;182862
1533194209;6693200;182924
1533194230;6693800;182935
1533194290;6695700;183052
1533194317;6696500;183120
1533194377;6698500;183187
1533194437;6700600;183260
1533194475;6701700;183332
1533194479;6701700;183332
1533194486;6701800;183344
1533194537;6701800;183344
1533194547;6701800;183344
1533194551;6702000;183366
1533194601;6703700;183540
1533194661;6705900;183663
1533194721;6708100;183792
1533194781;6708900;183853
1533194841;6710900;184027
1533194902;6713100;184116
1533194962;6715200;184195
1533195022;6717300;184363
1533195082;6719100;184430
1533195095;6719400;184441
1533195103;6719600;184452
1533195116;6719900;184497
1533195118;6719900;184497
1533195123;6720000;184497
1533195138;6720200;184514
1533195141;6720200;184514
1533195143;6720200;184514
1533195145;6720200;184520
1533195147;6720200;184525
1533195155;6720300;184525
1533195157;6720300;184531
1533195164;6720300;184531
1533195168;6720400;184531
1533195208;6720400;184531
1533195227;6720500;184570
1533195228;6720500;184570
1533195235;6720500;184576
1533195236;6720500;184576
1533195265;6721000;184615
1533195269;6721000;184620
1533195270;6721000;184620
1533195271;6721100;184620
1533195331;6723400;184844
1533195391;6726000;185024
1533195436;6727700;185091
1533195495;6729900;185197
1533195555;6732100;185354
1533195615;6734500;185544
1533195668;6736500;185651
1533195714;6738200;185757
1533195768;6740300;185886
1533195827;6742500;185948
1533195847;6743200;186009
1533195908;6745400;186166
1533195938;6746700;186256
1533195998;6749200;186424
1533196047;6751200;186536
1533196107;6753500;186653
1533196167;6755700;186810
1533196227;6758100;186967
1533196287;6760400;187051
1533196347;6762700;187196
1533196407;6765400;187409
1533196447;6767200;187544
1533196506;6769800;187695
1533196566;6772100;187818
1533196592;6773100;187863
1533196651;6775400;188064
1533196711;6777900;188210
1533196736;6778900;188272
1533196796;6781400;188451
1533196833;6783000;188546
1533196889;6785300;188675
1533196949;6787700;188804
1533197009;6789500;188854
1533197069;6791500;188966
1533197124;6793500;189067
1533197178;6795500;189168
1533197215;6796600;189196
1533197237;6797300;189246
1533197294;6799500;189403
1533197317;6800400;189453
1533197377;6802800;189571
1533197437;6805300;189683
1533197497;6807200;189716
1533197557;6809200;189817
1533197617;6811300;189924
1533197677;6813400;190030
1533197737;6815100;190052
1533197798;6816700;190120
1533197858;6818400;190187
1533197918;6820100;190254
1533197978;6821900;190383
1533198038;6823500;190444
1533198098;6825200;190478
1533198158;6826800;190540
1533198218;6828400;190607
1533198278;6829900;190663
1533198325;6830900;190696
1533198327;6831000;190702
1533198329;6831000;190702
1533198355;6831200;190708
1533198376;6831200;190708
1533198387;6831200;190708
1533198398;6831200;190708
1533198406;6831200;190708
1533198410;6831600;190736
1533198410;6831600;190736
1533198449;6831600;190736
1533198452;6831600;190736
1533198480;6832000;190786
1533198497;6832000;190786
1533198497;6832000;190786
1533198502;6832100;190797
1533198527;6832100;190797
1533198538;6832100;190797
1533198543;6832500;190853
1533198602;6833900;190926
1533198637;6834300;190937
1533198642;6834400;190943
1533198644;6834400;190943
1533198646;6834400;190948
1533198648;6834400;190948
1533198654;6834500;190948
1533198685;6834900;190982
1533198697;6835000;190982
1533198752;6835800;191077
1533198767;6835900;191088
1533198827;6836600;191116
1533198873;6837000;191139
1533198894;6837200;191150
1533198954;6837800;191184
1533198966;6837900;191189
1533198971;6837900;191189
1533201082;6837900;191189
1533201082;6837900;191189
1533201084;6838000;191206
1533201086;6838000;191212
1533201099;6838100;191217
1533201101;6838100;191223
1533201118;6838300;191234
1533201127;6838400;191240
1533201133;6838400;191245
1533201148;6838600;191256
1533201208;6839500;191301
1533201214;6839500;191301
1533201215;6839500;191301
1533201246;6839500;191301
1533201251;6839500;191301
1533201311;6840800;191368
1533201371;6841800;191396
1533201431;6842800;191436
1533201491;6843900;191475
1533201546;6844900;191514
1533201547;6844900;191525
1533201561;6845000;191536
1533201574;6845000;191536
1533201584;6845000;191536
1533201590;6845300;191553
1533201596;6845400;191559
1533201601;6845500;191564
1533201610;6845600;191564
1533201617;6845700;191576
1533201651;6846400;191592
1533201657;6846500;191592
1533201670;6846700;191604
1533201674;6846800;191609
1533201721;6847300;191648
1533201725;6847400;191648
1533201729;6847400;191654
1533201733;6847400;191660
1533201793;6848100;191699
1533201798;6848100;191699
1533201810;6848100;191699
1533201816;6848300;191716
1533201820;6848300;191721
1533201822;6848300;191721
1533201846;6848700;191749
1533201858;6848800;191772
1533201866;6848900;191783
1533201884;6849300;191828
1533201896;6849500;191850
1533201902;6849600;191867
1533201960;6851000;191940
1533201967;6851200;191968
1533201978;6851400;191984
1533201981;6851400;191990
1533201983;6851500;191996
1533202008;6852000;192035
1533202009;6852000;192035
1533202011;6852000;192040
1533202014;6852100;192046
1533202016;6852100;192052
1533202018;6852100;192052
1533202022;6852200;192068
1533202032;6852500;192147
1533202092;6854800;192326
1533202152;6857100;192444
1533202212;6859400;192584
1533202272;6861700;192724
1533202332;6864000;192819
1533202392;6866000;192925
1533202452;6868000;193032
1533202512;6870100;193138
1533202572;6872300;193272
1533202632;6874600;193390
1533202692;6876900;193513
1533202753;6879100;193642
1533202813;6881100;193776
1533202873;6883300;193844
1533202933;6884800;193877
1533202950;6885100;193883
1533202957;6885200;193883
1533202961;6885300;193888
1533202966;6885300;193888
1533202985;6885600;193900
1533203001;6885800;193911
1533203010;6885900;193916
1533203011;6885900;193916
1533203067;6886500;193944
1533203071;6886500;193950
1533203077;6886600;193984
1533203103;6887100;194023
1533203122;6887400;194040
1533203139;6887700;194056
1533203171;6888300;194079
1533203199;6888900;194096
1533203213;6889000;194096
1533203233;6889000;194096
1533203244;6889000;194096
1533203255;6889000;194096
1533203266;6889000;194096
1533203277;6889000;194096
1533203288;6889000;194096
1533203299;6889000;194096
1533203310;6889000;194096
1533203320;6889000;194096
1533203328;6890700;194174
1533203354;6891100;194191
1533203358;6891100;194191
1533203411;6892000;194230
1533203425;6892300;194247
1533203450;6892700;194264
1533203467;6892900;194269
1533203485;6892900;194269
1533203494;6892900;194269
1533203516;6893700;194331
1533203523;6893800;194336
1533203583;6894800;194387
1533203643;6895600;194426
1533203657;6895700;194432
1533203676;6895700;194432
1533203680;6895700;194432
1533203684;6895800;194454
1533203686;6895900;194454
1533203703;6896200;194482
1533203713;6896300;194493
1533203735;6896700;194521
1533203783;6897700;194577
1533203797;6897900;194577
1533203807;6898100;194577
1533203815;6898300;194583
1533203841;6898900;194583
1533203857;6899300;194605
1533203866;6899400;194605
1533203926;6900200;194633
1533203960;6900600;194644
1533203969;6900600;194650
1533203973;6900600;194650
1533203974;6900600;194650
1533206979;6900600;194650
1533206979;6900600;194650
1533206995;6900700;194667
1533207004;6900700;194667
1533207006;6900700;194672
1533207066;6901400;194728
1533207102;6901800;194751
1533207131;6901800;194751
1533207142;6901800;194751
1533207146;6901800;194751
1533207206;6903200;194835
1533207229;6903700;194863
1533207247;6904000;194874
1533207274;6904500;194891
1533207285;6904700;194896
1533207293;6904800;194896
1533207327;6905300;194919
1533207345;6905600;194924
1533207347;6905600;194924
1533207371;6905700;194936
1533207382;6905700;194936
1533207393;6905700;194936
1533219497;6905700;194936
1533219524;6905700;194936
1533219535;6905700;194936
1533219546;6905700;194936
1533219557;6905700;194936
1533219568;6905700;194936
1533219579;6905700;194936
1533219590;6905700;194936
1533219601;6905700;194936
1533219612;6905700;194936
1533219623;6905700;194936
1533219634;6905700;194936
1533219645;6905700;194936
1533219656;6905700;194936
1533219667;6905700;194936
1533219678;6905700;194936
1533219689;6905700;194936
1533219700;6905700;194936
1533219711;6905700;194936
1533219722;6905700;194936
1533219733;6905700;194936
1533219744;6905700;194936
1533219755;6905700;194936
1533219766;6905700;194936
1533219777;6905700;194936
1533219788;6905700;194936
1533219799;6905700;194936
1533219810;6905700;194936
1533219821;6905700;194936
1533219832;6905700;194936
1533219843;6905700;194936
1533219854;6905700;194936
1533219865;6905700;194936
1533219876;6905700;194936
1533219887;6905700;194936
1533219898;6905700;194936
1533219909;6905700;194936
1533219920;6905700;194936
1533219931;6905700;194936
1533219942;6905700;194936
1533219953;6905700;194936
1533219964;6905700;194936
1533219975;6905700;194936
1533219986;6905700;194936
1533219997;6905700;194936
1533220008;6905700;194936
1533220020;6905700;194936
1533220030;6905700;194936
1533220041;6905700;194936
1533220052;6905700;194936
1533220063;6905700;194936
1533220074;6905700;194936
1533220085;6905700;194936
1533220096;6905700;194936
1533220107;6905700;194936
1533220118;6905700;194936
1533220129;6905700;194936
1533220140;6905700;194936
1533220151;6905700;194936
1533220225;6905700;194936
1533220237;6905700;194936
1533220248;6905700;194936
1533220260;6905700;194936
1533220270;6905700;194936
1533220281;6905700;194936
1533220292;6905700;194936
1533220303;6905700;194936
1533220314;6905700;194936
1533220325;6905700;194936
1533220336;6905700;194936
1533220347;6905700;194936
1533220358;6905700;194936
1533220369;6905700;194936
1533220380;6905700;194936
1533220417;6905700;194936
1533220428;6905700;194936
1533220440;6905700;194936
1533220450;6905700;194936
1533220461;6905700;194936
1533220472;6905700;194936
1533220483;6905700;194936
1533220494;6905700;194936
1533220505;6905700;194936
1533220516;6905700;194936
1533220527;6905700;194936
1533220538;6905700;194936
1533220549;6905700;194936
1533220560;6905700;194936
1533220571;6905700;194936
1533220582;6905700;194936
1533220593;6905700;194936
1533220604;6905700;194936
1533220615;6905700;194936
1533220626;6905700;194936
1533220637;6905700;194936
1533220648;6905700;194936
1533220659;6905700;194936
1533220670;6905700;194936
1533220681;6905700;194936
1533220692;6905700;194936
1533220703;6905700;194936
1533220714;6905700;194936
1533220725;6905700;194936
1533220736;6905700;194936
1533220747;6905700;194936
1533220769;6905700;194936
1533220780;6905700;194936
1533220791;6905700;194936
1533220802;6905700;194936
1533220813;6905700;194936
1533220824;6905700;194936
1533220835;6905700;194936
1533220846;6905700;194936
1533220857;6905700;194936
1533220868;6905700;194936
1533220879;6905700;194936
1533220890;6905700;194936
1533220901;6905700;194936
1533220912;6905700;194936
1533220923;6905700;194936
1533220934;6905700;194936
1533220945;6905700;194936
1533220956;6905700;194936
1533220967;6905700;194936
1533220978;6905700;194936
1533220989;6905700;194936
1533221000;6905700;194936
1533221011;6905700;194936
1533221022;6905700;194936
1533221033;6905700;194936
1533221044;6905700;194936
1533221055;6905700;194936
1533221066;6905700;194936
1533221077;6905700;194936
1533221088;6905700;194936
1533221100;6905700;194936
1533221110;6905700;194936
1533221121;6905700;194936
1533221132;6905700;194936
1533221143;6905700;194936
1533221154;6905700;194936
1533221165;6905700;194936
1533221176;6905700;194936
1533221187;6905700;194936
1533221198;6905700;194936
1533221209;6905700;194936
1533221220;6905700;194936
1533221231;6905700;194936
1533221242;6905700;194936
1533221253;6905700;194936
1533221264;6905700;194936
1533221275;6905700;194936
1533221286;6905700;194936
1533221297;6905700;194936
1533221309;6905700;194936
1533221320;6905700;194936
1533221332;6905700;194936
1533221342;6905700;194936
1533221354;6905700;194936
1533221365;6905700;194936
1533221376;6905700;194936
1533221387;6905700;194936
1533221398;6905700;194936
1533221409;6905700;194936
1533221420;6905700;194936
1533221431;6905700;194936
1533221442;6905700;194936
1533221453;6905700;194936
1533221464;6905700;194936
1533221475;6905700;194936
1533221486;6905700;194936
1533221497;6905700;194936
1533221508;6905700;194936
1533221520;6905700;194936
1533221530;6905700;194936
1533221541;6905700;194936
1533221552;6905700;194936
1533221563;6905700;194936
1533221574;6905700;194936
1533221590;6905700;194936
1533221601;6905700;194936
1533221617;6905700;194936
1533221628;6905700;194936
1533221640;6905700;194936
1533221650;6905700;194936
1533221661;6905700;194936
1533221672;6905700;194936
1533221694;6905700;194936
1533221705;6905700;194936
1533221728;6905700;194936
1533221739;6905700;194936
1533221750;6905700;194936
1533221878;6905700;194936
1533221889;6905700;194936
1533221900;6905700;194936
1533221924;6905700;194936
1533221935;6905700;194936
1533221962;6905700;194936
1533221973;6905700;194936
1533221984;6905700;194936
1533221995;6905700;194936
1533222006;6905700;194936
1533222017;6905700;194936
1533222028;6905700;194936
1533222039;6905700;194936
1533222050;6905700;194936
1533222061;6905700;194936
1533222072;6905700;194936
1533222083;6905700;194936
1533222094;6905700;194936
1533222105;6905700;194936
1533222116;6905700;194936
1533222127;6905700;194936
1533222138;6905700;194936
1533222149;6905700;194936
1533222160;6905700;194936
1533222171;6905700;194936
1533222182;6905700;194936
1533222193;6905700;194936
1533222204;6905700;194936
1533222215;6905700;194936
1533222226;6905700;194936
1533222237;6905700;194936
1533222248;6905700;194936
1533222270;6905700;194936
1533222281;6905700;194936
1533222292;6905700;194936
1533222303;6905700;194936
1533222315;6905700;194936
1533222326;6905700;194936
1533222337;6905700;194936
1533222348;6905700;194936
1533222360;6905700;194936
1533222370;6905700;194936
1533222381;6905700;194936
1533222392;6905700;194936
1533222403;6905700;194936
1533222414;6905700;194936
1533222425;6905700;194936
1533222436;6905700;194936
1533222447;6905700;194936
1533222458;6905700;194936
1533222469;6905700;194936
1533222480;6905700;194936
1533222491;6905700;194936
1533222502;6905700;194936
1533222513;6905700;194936
1533222524;6905700;194936
1533222535;6905700;194936
1533222546;6905700;194936
1533222557;6905700;194936
1533222568;6905700;194936
1533222579;6905700;194936
1533222590;6905700;194936
1533222601;6905700;194936
1533222612;6905700;194936
1533222623;6905700;194936
1533222634;6905700;194936
1533222645;6905700;194936
1533222656;6905700;194936
1533222667;6905700;194936
1533222678;6905700;194936
1533222689;6905700;194936
